Año,Dia,Temperatura_minima,Temperatura_maxima,Temperatura_promedio,Humedad_relativa_maxima,Humedad_relativa_minima,Precipitacion_diaria,Presion_atmosferica,Velocidad_viento_maxima,Velocidad_viento_minima,Velocidad_viento_promedio,Direccion_viento,Radiacion_UV,Radiacion_solar_total
2020,25,12.538787852547621,24.51102509502237,24.794300400058805,93.76075770679778,53.44790969321341,0.0,1015.0124677640495,17.235735875035346,3.4790548827179824,10.357395378876664,32,3.047434835055375,267.22118688331153
2020,26,14.66052369463391,26.227103429753175,27.7740754095105,96.97378427379665,64.12666529705844,0.0,1017.7562264145641,11.64242193026833,3.16219329702452,7.402307613646425,132,6.86429411317169,323.0022547878194
2020,27,11.029312685137198,35.12232728277222,28.59047632652331,81.38366409802568,70.8512996151938,0.0,1018.9303274370952,16.89898827596619,6.631394041736857,11.765191158851524,190,9.931511491282155,271.4608362345275
2020,28,15.762596764065524,25.965151260558777,28.745172394344912,87.30602910117443,66.81132482504842,0.0,1021.1521193397382,9.753704783690482,10.0,9.87685239184524,25,5.026780722714322,275.29038418963444
2020,29,12.985422331401471,25.747646993651937,25.85924582822744,77.17674011617333,62.84362534350487,3.2,1016.7632987316458,10.08656789836006,4.472783464707305,7.279675681533683,88,7.660689544288723,254.73662519992254
2020,30,14.06267425221994,24.816466029859022,26.47090726714945,62.61963390454132,49.5868561933037,0.0,1017.6302685456733,11.138741445600411,3.908373713932299,7.523557579766355,91,6.102219083144423,302.3961249400968
2020,31,13.281589601832854,30.606832043781317,28.58500562372351,89.43872268832372,56.597796094501554,0.0,1021.6187378520975,11.058583502158521,3.0145168040872075,7.036550153122865,32,7.008123237090566,327.2129850425188
2020,32,20.790990627182314,27.12633741761084,34.35415933598773,93.35189612354455,64.44953462508884,0.0,1023.0508825697742,13.287429557974123,3.9697347452734224,8.628582151623773,237,4.070656993942679,259.66864666831583
2020,33,15.339560041169195,25.47258541978879,28.07585275106359,89.70711148586379,56.517439986351434,0.0,1018.515269579871,10.73022099205436,5.7530533545982445,8.241637173326302,17,9.65949018534614,277.4415142717382
2020,34,12.351220344808496,33.571745826606346,29.13709325811167,67.40936396951759,64.3056115402861,0.0,1016.5247019698232,17.991703390814568,2.6809611052077287,10.336332248011148,273,8.063370499068677,213.11965660261848
2020,35,18.134652299220743,34.17893836242131,35.2241214804314,83.21001528760799,67.99282946180068,0.0,1030.5193721667747,11.423882790128145,3.472111042209442,7.447996916168794,288,4.944681207992317,259.90703633434407
2020,36,12.145471784624942,26.310309838852195,25.30062670405104,64.34360637396738,70.09533606725947,0.1,1023.1579154458042,11.928467667713813,2.988299190499345,7.458383429106579,26,8.741244290377184,346.199753485665
2020,37,16.5738576546219,21.454740498968984,27.30122790410639,100.0,52.438635909187276,0.0,1020.1462555843066,11.589730882725823,3.6003456685803625,7.595038275653092,304,8.389635221194974,280.29222677160107
2020,38,10.205758329511935,33.157207811074585,26.78436223504923,75.26905310523803,79.6703676346458,1.2,1023.6918625277438,12.81674173638262,3.4536276477936227,8.13518469208812,107,6.6647339565734764,298.0810809951752
2020,39,12.235909337713384,26.592181923572998,25.532000299499884,98.47769337025127,68.08257771317228,0.0,1020.8470975952654,11.341302759285025,3.723616419740714,7.53245958951287,225,12.0,271.4482467262077
2020,40,16.944906716509145,32.69398691000374,33.29190017151102,95.17169353841575,61.77103459682821,0.0,1023.9557936762023,11.678602201386765,3.7069451580707007,7.692773679728733,323,9.209353590376747,308.7494034245288
2020,41,18.701695350336045,21.849028144677376,29.626209422674734,76.49177730198019,70.33955328511874,8.6,1021.9644752036785,14.2255453817955,6.16744407401986,10.19649472790768,354,10.823588435585119,292.0584264230523
2020,42,17.13045102599269,33.49490862683141,33.8779053394084,73.94992274313341,80.0,4.1,1021.8901618769255,12.029166321377447,3.78828140933482,7.908723865356134,18,7.985914132758481,311.57313006920964
2020,43,16.397491341164734,25.271966565371056,29.03347462385026,88.55703871450355,49.78024160452517,0.0,1021.4036905836371,12.281540502470486,4.8956417355790816,8.588591119024784,222,5.122184494906401,304.3055419008903
2020,44,15.967216585468803,33.228847984621105,32.58164057777935,76.38119984514121,59.31622902279811,0.0,1017.5283836718475,15.020429015525657,3.4465565332834784,9.233492774404567,280,3.788061717333842,346.35823054367154
2020,45,12.55901729941419,30.548967177120442,27.83350088797441,85.61599750331182,41.915910032310684,5.6,1027.808867968696,12.190473158400325,3.6748075878446436,7.932640373122484,103,6.469536096480718,309.9738227692887
2020,46,14.95703359763362,26.859091656640043,28.38657942595364,79.52526236545005,62.306365966323625,0.0,1019.2919644620144,13.267201440197956,3.770628587232356,8.518915013715157,331,11.254027240794166,281.7192676229756
2020,47,15.854524070079762,29.226515322731565,30.467781731445545,66.30008805748722,63.506908087008796,0.0,1018.1563696540273,12.283107399485868,3.497671133994991,7.89038926674043,331,7.598532212882393,289.4601437938402
2020,48,20.5255369082966,33.77652917228658,37.413801494439895,61.56094434649496,60.08592147976259,0.0,1021.7155905813707,13.205936721136595,3.6839486391026384,8.444942680119617,288,10.75948098632649,254.25496618376388
2020,49,18.500575745670936,31.628159127909267,34.31465530962557,85.88231067448629,54.97533257416877,0.0,1019.585305436434,14.870887338556686,4.1534965857206565,9.512191962138672,36,6.401971351586009,315.80791397125466
2020,50,12.293937618697422,33.71223904906837,29.150057143231606,77.74569982096442,43.6248418336964,0.0,1022.4279197131049,12.771906444999525,4.142865148586489,8.457385796793007,347,7.46636245593872,311.8389037297657
2020,51,18.666400177023764,39.44698474132101,38.38989254768427,77.57222897504039,62.81561482543043,0.0,1024.7574398145248,17.078645506810656,4.320042609353363,10.699344058082009,243,7.810092526981631,360.81173102227683
2020,52,16.647711669458804,25.447471319217424,29.371447329067514,89.79973265566913,71.27429656987105,0.0,1025.7888672122954,17.607748216890688,3.7744711805918074,10.691109698741247,42,9.351793419881856,281.8592887319746
2020,53,15.878690566649897,38.333035151226156,35.04520814226298,94.30967905824113,54.70329457307006,0.0,1025.3536487324327,13.131298180997728,3.7523880098542044,8.441843095425966,125,6.250354547787824,297.71334789886066
2020,54,19.848639748269367,32.437840072713,36.06755978462587,79.58024478564846,62.749748431635076,0.0,1022.0967147173898,22.37608039706068,4.349848850255463,13.36296462365807,8,7.418064441131314,299.5900691756043
2020,55,21.208389157561463,28.577949691817906,35.497364003470416,78.62649419539983,46.47920644101343,0.2,1023.2641660730584,13.821694485172676,3.5771740322215235,8.6994342586971,13,8.591393568829465,314.1234074400568
2020,56,21.00860589037274,27.00089379658025,34.50905278866286,86.7571353769883,62.47448329392721,0.0,1024.4384026857165,13.390465363331206,3.756161981598801,8.573313672465003,130,6.421617655681258,285.39288880475584
2020,57,15.794053693990161,31.71107783237898,31.649592610179653,67.90608966109073,55.45952563660761,0.0,1018.0383439918318,13.321866255367196,3.536552726110569,8.429209490738883,324,5.636667229095174,316.3200468219986
2020,58,17.47854692879114,36.29587653221501,35.62648519489865,83.4233157956805,52.29449533132933,0.0,1025.1179381567042,14.456448664909193,3.597237226170588,9.02684294553989,183,9.260216295501712,326.65392022918866
2020,59,19.491961209485968,32.23705989140278,35.61049115518736,86.42366848903455,52.09569744838072,0.0,1019.1262730525239,15.485648621317303,3.828349741769399,9.656999181543352,281,6.594112916695503,328.9360008780621
2020,60,21.514274964125107,38.92607909512643,40.97731451168832,87.41690304741496,54.81205806616492,0.0,1029.7086793794774,14.395110542024499,3.596014371237011,8.995562456630754,52,11.723029323695448,367.01567709934034
2020,61,17.237040833760098,27.20714256073772,30.84061211412896,60.953720795292405,60.800402390778075,0.0,1022.4610182933709,17.299108798485832,3.8839505724308068,10.591529685458319,40,11.821482003729695,329.22699474729313
2020,62,18.20194012145098,33.090019785779425,34.7469500143407,72.41128357082611,47.02132159212249,0.0,1023.2042915198587,16.280753243069505,4.691817350932633,10.486285297001068,337,8.212581228371155,329.7770744499826
2020,63,15.521670177415551,28.251438871497975,29.64738961316454,70.94282161393913,54.11716795408753,0.0,1021.5315538017201,14.702738014826457,3.7152563706846053,9.20899719275553,357,10.624374494831823,366.96429030013076
2020,64,15.331193592353472,34.834247727393105,32.748317456050025,80.42205969756941,56.73561839111478,0.0,1022.0299033690284,16.570661081683493,4.249952086944016,10.410306584313755,20,9.597976734080106,333.72969781648123
2020,65,21.433886163705026,37.04201260517285,39.954892466291454,83.92557966784901,48.04628660637201,0.0,1030.818589403952,19.63945446914118,6.14199097607978,12.89072272261048,294,11.633761047905582,298.4703170003161
2020,66,23.13885821373883,31.92216001731533,39.099938222396496,93.7774797614697,70.98110337865756,0.0,1026.8912471938963,14.265575480630716,5.287826212730902,9.776700846680809,207,8.618534038958757,303.7270247537589
2020,67,18.925249517112334,23.295064396271467,30.57278171524807,73.55035199571036,49.547041259052584,0.0,1019.4936725464098,14.872146138241847,4.106857095896306,9.489501617069077,150,10.5915086064654,305.08008539384673
2020,68,22.22031157084242,34.6103619029355,39.525492522310174,73.21139419322029,50.78484407316639,0.0,1028.722351579222,15.454441540612798,6.350590775421832,10.902516158017315,68,10.228429546418468,301.5837207061236
2020,69,20.360324910934867,35.660079460621986,38.190364641245864,89.3685257219168,48.077390551267015,0.0,1027.8551436612163,15.653687823105214,4.1825751396810755,9.918131481393145,330,10.159328121723178,399.0796031568558
2020,70,17.40301302441388,35.624737452190665,35.21538175050921,80.51992868938234,70.05346017516442,0.0,1023.4947349013644,15.900999004973933,3.8767908787504735,9.888894941862203,317,8.437377845135199,307.910209700102
2020,71,20.482747395944198,39.040969636417046,40.00323221415272,89.91078972647509,59.84894778974237,2.6,1025.3186514055085,15.113702431379526,8.944933872221226,12.029318151800375,300,12.0,339.7283592707891
2020,72,24.070073573669333,29.899731092810946,39.01993912007481,79.79952628351303,47.691448640111865,0.0,1024.4111316360081,16.65674949588008,5.877183291894299,11.266966393887191,26,8.912058498997103,343.48846493780263
2020,73,19.40308704562168,36.986712166229104,37.89644312873624,65.0170034573579,63.790979704247704,0.0,1030.4283048762923,16.582316274860506,4.480403122860874,10.53135969886069,115,8.927039241445122,337.3536105212845
2020,74,24.256279233361074,39.113552448790486,43.81305545775632,62.93085727093848,56.302195168348426,0.0,1022.1734776989429,16.287002432824583,4.966446719623306,10.626724576223944,141,8.340854663931413,320.04281705688356
2020,75,11.752062526453775,27.302596422058446,25.403360737483,60.41913389488052,56.50871965799438,0.0,1025.0493296680502,14.852836693549516,4.995780366004581,9.924308529777049,40,8.486097800271365,357.8255330899226
2020,76,22.12310688967422,35.764706368498736,40.00546007392359,82.22513185156905,51.44764245796861,0.0,1023.3729633835701,15.953624222756003,4.113489829648048,10.033557026202025,105,9.349247401094177,299.14279546690835
2020,77,19.961780423229584,32.534239503741915,36.22890017510054,87.15927808543022,47.959654495264324,0.3,1020.4015180046615,15.581457067954192,4.133396110158646,9.85742658905642,73,10.749818351619746,313.53549076074523
2020,78,18.8439825003266,34.28541613517973,35.98669056791647,93.43406502348252,56.40746149965084,0.0,1031.3159193168892,16.091770240799445,4.556388824976984,10.324079532888215,59,11.43720897150461,379.770243439302
2020,79,20.053765744663078,36.0584310567382,38.082981273032175,83.03716672784465,49.09388721349446,0.0,1021.2337836777493,19.87715451810923,6.3591245354107535,13.118139526759991,297,10.146520405893357,313.753763933056
2020,80,13.850357958913415,32.77068279761993,30.235699357723384,85.89880408414578,67.73685876819778,0.0,1025.4734522651793,16.122962309876932,3.9539634586664536,10.038462884271693,121,12.0,386.12230967968736
2020,81,19.185722504008385,32.06427493463493,35.21785997132585,68.13329446933469,42.79576450495882,0.0,1019.62263634838,14.872897054873446,5.479003791456255,10.175950423164851,202,10.15771187931878,389.1591503320141
2020,82,20.944832138475103,34.9468513058619,38.41825779140605,62.03117354707268,64.98575296872299,0.0,1023.6762828062107,16.028981216618888,4.021296104980103,10.025138660799495,10,6.345649588766753,390.1851965440753
2020,83,24.333007085098078,30.500003670859083,39.58300892052762,81.75693358294588,51.55155440369535,0.0,1026.1652314151738,18.3361368060233,4.62031077435446,11.478223790188881,146,7.640740832778256,373.8063680118745
2020,84,18.367411439358378,30.540032625728244,33.6374277522225,77.0927914607915,54.57967382596697,0.0,1022.4480201556721,17.951031483577673,4.992426467245721,11.471728975411697,215,11.361153300407613,307.4532502488229
2020,85,17.516698260259957,37.63076173523529,36.332079127877606,73.64940729246055,58.5964847948242,0.0,1026.7025846211466,16.38276396731234,5.143436989988516,10.763100478650427,320,9.320374521341664,302.98636232408137
2020,86,18.45391883071818,30.343608801573065,33.625723231504715,76.10689494876381,46.63289074678994,0.0,1024.1520666858075,15.533938235500827,4.048015894731954,9.79097706511639,302,9.192113934774135,315.79781108500686
2020,87,22.719456084187776,37.625124600259184,41.53201838431737,75.12258982092604,58.332038324847076,3.0,1028.4534972682773,16.224558272869483,4.534297432051834,10.379427852460658,13,8.057694478714843,321.02742865494713
2020,88,20.970607540534694,36.82689648874927,39.38405578490933,84.38589818320487,29.500446345452527,0.0,1029.0696369515763,16.643214783103726,4.87198515797105,10.757599970537388,66,9.191665843204156,310.762127102244
2020,89,18.403219501095716,28.085523253432868,32.445981127812146,84.15412139548542,45.143282894711376,0.0,1023.2322658302068,30.0,4.066077630806533,17.033038815403266,179,9.225428030744942,329.3708972961663
2020,90,21.537487319138975,32.28626892035574,37.680621779316844,76.30264818349409,43.25283103633944,0.0,1025.2278835979778,17.064334872965496,4.144440597948156,10.604387735456825,241,10.980038223490954,373.0521763806063
2020,91,20.291140045406024,39.77629870823234,40.17928939952219,78.97439753017194,40.359228504432906,0.0,1025.5502700767786,17.36998007047387,5.089572209424627,11.229776139949248,159,9.510686635314366,369.52690603587877
2020,92,22.905101558146047,31.074087755262344,38.44214543577722,75.31276546202153,48.40946624869873,0.0,1026.8572144728514,16.351566362051983,4.737137897869264,10.544352129960624,9,12.0,358.85849514973887
2020,93,17.889303525241516,33.13557716107281,34.45709210577792,65.21616274188004,52.95689479212324,0.0,1025.0386087956063,15.870890568949514,4.1751715799678415,10.023031074458679,123,8.687831995829523,343.4882975231818
2020,94,19.00581071605703,36.83143930678309,37.421530369448575,77.04927794458875,55.23400338458746,0.0,1025.559430033879,18.341587694616063,4.7628718556974,11.552229775156732,272,10.403262797667828,347.7834824020883
2020,95,18.80284714925745,38.10231945011127,37.854006874313086,55.19460465131678,51.28168056253531,5.6,1024.2489521842685,16.34529730360601,6.432068942232476,11.388683122919243,240,6.678045683422257,358.71976997548893
2020,96,15.576044173145345,33.94372798213457,32.54790816421263,79.33464997564298,43.77125312036473,0.0,1025.3123086184578,25.442964856454253,4.005687053835888,14.724325955145071,142,11.301266492328025,335.3014924142819
2020,97,20.839413942200707,32.536538887743895,37.10768338607265,56.50704101767038,51.791334314099394,0.0,1028.8448736916125,16.172789182535823,5.014310111746126,10.593549647140975,352,7.133955438539024,378.5859163773666
2020,98,20.71573430921381,40.58833218580525,41.009900402116436,70.96729787160335,49.576234311548816,0.0,1026.8708182163098,15.073414029953115,4.056274162947362,9.564844096450239,166,11.10633514643112,309.54842203063794
2020,99,19.92648100986193,41.82230961509214,40.837635817408,59.315280273304516,55.813564236662714,0.0,1027.0149075582647,17.206187823951257,3.9798125224593317,10.593000173205294,56,6.274295910592747,325.36184298999143
2020,100,19.183014502197967,38.745596056612285,38.55581253050411,72.95892628169265,54.284270961663424,6.4,1027.0559868747303,14.982304330540055,4.129321983446351,9.555813156993203,137,7.876315980355692,320.53269334030813
2020,101,15.613369273487063,35.13049481971755,33.17861668334584,66.74476380232342,48.05682335756691,0.0,1024.3980551659952,15.436183683721822,4.50759565891208,9.971889671316951,326,11.605487206309933,361.6202581577429
2020,102,18.567329551503747,31.51083539313603,34.322747248071764,50.79630015959634,40.3798707566322,0.0,1025.7857466505384,15.702366871416055,5.570006783798424,10.63618682760724,352,12.0,311.43168323223995
2020,103,18.76799336687459,31.372427748456094,34.45420724110264,70.61166459567355,42.079899967459916,0.0,1021.5406158814478,17.486315733901424,4.2698280782405185,10.878071906070971,16,4.465449263921602,319.4296808729664
2020,104,17.353273698658825,36.730214680548556,35.7183810389331,60.28733443580138,42.65159177599209,0.0,1028.5665284752747,16.123475458622,4.910657751307546,10.517066604964773,331,7.700393491197277,359.1329546943033
2020,105,19.23732483129259,36.25536583299065,37.365007747787914,74.54104889933778,44.27505559707301,0.0,1016.3723006692611,14.779310433911093,4.445949659389305,9.6126300466502,272,12.0,319.7526204375825
2020,106,20.891530400684253,40.12546111714668,40.954260959257596,65.40714348273183,48.68981836725885,4.6,1024.4179326532344,16.598034497049245,4.170819700930458,10.384427098989852,333,10.123728237722426,370.33722728979444
2020,107,25.29326318927308,37.053858598606794,43.82019248857648,69.01376624426167,52.01606241381044,0.0,1028.0573934170923,15.694845506706967,4.61246689568915,10.153656201198059,2,7.753077770281438,368.9613071030588
2020,108,20.11091160836848,28.368446047770178,34.295134632253564,55.15100059528774,45.63606806495687,0.0,1020.4955743689849,19.685032235395582,5.472993502585954,12.579012868990768,242,12.0,327.67203742599924
2020,109,20.30946113847275,38.51300542034836,39.56596384864693,58.50206418174206,45.925538175215536,3.9,1025.736149719155,15.92135433782454,5.647769366742192,10.784561852283368,107,10.939245865166455,346.88072603745104
2020,110,19.260278052823214,30.233181190924924,34.37686864828568,59.479357253519346,46.69575815089768,3.7,1022.4413164603847,16.95230901275098,5.719266703587454,11.335787858169217,50,9.96184533014594,404.0344942029618
2020,111,13.671297788007083,32.60553206304691,29.974063819530535,72.30488398370903,41.17615188090388,0.3,1023.3212016383377,14.921634953137069,4.2416161255703075,9.581625539353688,349,5.879499833197478,367.57638102920095
2020,112,19.289271836606662,35.05402101943825,36.81628234632579,80.18560123356428,37.6557347054884,0.0,1027.2066363448725,17.231175711980597,5.387886166430842,11.30953093920572,173,12.0,355.3562633082647
2020,113,19.48792994020287,41.94352892470555,40.45969440255564,55.03603622915657,30.77231213145332,0.0,1024.9014100880354,16.860005975399666,4.030655473759713,10.445330724579689,115,10.178381580910024,386.16383719275456
2020,114,26.632633559386793,46.30403505691784,49.78465108784572,73.53420683198145,39.01309917443851,0.0,1018.1398396182777,18.931424383071466,5.113906783345449,12.022665583208457,182,9.00213425365628,309.733520987713
2020,115,18.59875336625057,36.19064662743564,36.69407667996839,40.74906651866369,48.119544148082824,0.0,1021.2465596413992,14.244649912416495,6.716682713788057,10.480666313102276,354,12.0,375.31255095603274
2020,116,20.010688327942997,32.926282976531695,36.47382981620885,50.18630045594777,38.47285434583646,0.0,1027.0320535056085,15.292652517436256,3.745653045860319,9.519152781648287,153,7.719650978134301,347.25902299983875
2020,117,18.929422714131118,35.68835962879247,36.77360252852735,52.22509626181983,41.957204318358166,0.0,1025.3803861778258,16.307154810768008,4.290535990593653,10.29884540068083,246,7.329668059762804,379.2174746912897
2020,118,15.452358794490493,36.98821106451898,33.94646432674998,47.974906306201696,47.35644519975523,0.3,1029.202799624922,14.158395820838537,4.730991586041331,9.444693703439935,75,7.5327589169437035,318.7118206537312
2020,119,22.309041669839992,32.03818933721363,38.32813633844681,45.3537404151143,47.557734206123925,0.0,1028.9285160083348,14.937887444679994,4.874081595283958,9.905984519981976,243,8.680466815277105,374.9833990125055
2020,120,21.05592113779568,40.38102848325232,41.24643537942184,65.0118552512088,34.525136780044804,0.0,1022.7733866492949,19.499808254497182,3.83372786941898,11.66676806195808,80,9.453602485377749,279.7328585843376
2020,121,21.09015902822236,33.995877817405436,38.08809793692508,58.436132869244105,50.90908223652117,0.0,1031.2267766023017,14.862232953746853,7.197236785185773,11.029734869466314,228,10.638813941531204,319.4791841239001
2020,122,15.903258916114899,34.93810427711425,33.372311054672025,64.0685998338773,51.72471010821353,0.0,1023.7048602900549,22.085544159722758,4.544627833955184,13.31508599683897,71,6.813626995140025,337.64927814458594
2020,123,22.751604630306566,35.47852955446525,40.49086940753919,66.87989059229962,33.442573940564884,0.0,1020.6552160942713,13.66025838544851,3.7425006759012343,8.701379530674872,217,9.878181523409587,347.8529218450808
2020,124,14.246937385153789,34.36508230275378,31.429478536530677,62.33492211140828,35.66836917763298,0.0,1021.5515709757989,15.982980092430028,3.5564831967820107,9.769731644606019,242,8.021124931871153,263.98876948332844
2020,125,20.11982607558718,35.894644193158,38.067148172166185,65.96303079826507,51.56777474274054,0.0,1016.5890794783181,15.09910101379971,5.036852611403746,10.067976812601728,313,8.963569524756105,288.0179352242841
2020,126,24.834908864669032,29.926300234670954,39.798058982004505,58.399868366764295,40.646565251847825,3.8,1028.084599011987,14.651996222732098,3.562123321214154,9.107059771973127,77,11.55005888174977,291.44480814868234
2020,127,15.193771539067093,30.014863755904624,30.201203417019407,46.93828086873903,23.847937484232546,0.5,1027.9496664815906,20.23580296901376,3.601659792569138,11.91873138079145,157,10.068405506661271,294.4108939418313
2020,128,16.36590627440113,27.696582262927393,30.214197405864827,69.10269645012147,30.195963943573645,0.0,1020.0182771467694,13.342520082275524,4.274706092163824,8.808613087219674,47,10.18461357040459,298.45742832790967
2020,129,18.260782733089084,33.700747879220145,35.11115667269915,52.35317362633926,39.18826421423305,0.0,1022.2781757726804,17.488537237626858,4.313641709426114,10.901089473526486,311,7.7486900388071795,324.3693353585023
2020,130,16.34607158843855,34.900493840229174,33.79631850855314,48.61155574787728,31.671297849349344,0.0,1023.1433211831248,15.206883219736735,4.518141075219589,9.862512147478162,297,12.0,362.1350337166597
2020,131,13.09685012047201,33.45435208511316,29.824026163028588,55.91512924268946,37.46334083545855,0.0,1019.8677812572441,13.348339122689032,3.824725779110529,8.58653245089978,23,10.218581888038143,304.97428939692594
2020,132,17.844575052323513,38.156298925248294,36.92272451494766,48.296634515118186,40.82772749053111,0.0,1017.3735800340919,17.277720970801692,4.77843785116467,11.028079410983182,109,7.969821391258769,360.95752940057605
2020,133,14.33975713414177,31.267618337663944,29.973566302973744,52.98460191537441,52.067216133729374,0.0,1021.8955954639894,13.648433668083884,6.921547513852127,10.284990590968006,51,11.045516796113056,315.44567678322795
2020,134,18.832997400391502,33.79329678509899,35.729645792941,60.33741207145297,37.84902331204141,0.0,1021.4489818201082,15.778683201882567,3.5398778254218604,9.659280513652213,289,9.84400009120885,304.7581620015369
2020,135,14.537302838163464,26.576559806740054,27.82558274153349,60.12214010819061,48.55937643337907,0.9,1021.1303418178985,13.280357119650462,4.402792159060666,8.841574639355564,258,6.121766822892212,340.7895384177272
2020,136,21.82657235181224,29.216754895241824,36.43494979943315,47.40623114620338,51.21848015413892,0.0,1022.8449173245625,15.98345880746112,5.7906502383517875,10.887054522906453,323,8.988433700263148,302.96785261798544
2020,137,14.706076224063068,33.36590518187078,31.389028814998458,51.25732173277301,51.07525895151195,0.0,1026.3443950766498,14.080498609146638,4.276026797410601,9.17826270327862,138,6.591578889478093,282.3762945532844
