date,T2M,T2M_MAX,T2M_MIN,SPFH,RH2M,WS10M,PRECTOT,PS,ALLSKY_SFC_UV_INDEX
2020-02-08,26.007720926652354,30.007514421535788,24.461833654105106,0.02167036857125354,67.17045151508172,3.3100637800014487,1.8757681553882262,1014.6295208836386,7.538709185286383
2020-02-09,28.295291853803686,34.858583167814984,24.26884196645387,0.024115768872630526,91.35592247621467,2.9808470752523326,1.270279354145681,1015.8860439370845,10.419888005397114
2020-02-10,29.107699869993116,35.02806924628965,24.046636400087575,0.018456201689007894,74.05503982678685,3.0332789993602605,0.36983297513243407,1019.170672821812,7.89990932931352
2020-02-11,28.257052421784955,31.036260425612642,22.62189592256707,0.021215073111380843,84.50890922220523,2.2074247113628047,7.091096992531705,1001.1428872427808,8.443671933204016
2020-02-12,27.82652757641764,32.26053428168175,22.313904749652725,0.015387994547288874,74.87017188986698,1.6470937937501327,7.672322915232634,1003.8505844235673,7.950763880375941
2020-02-13,27.548344456616068,31.009731596725317,23.399129012389036,0.016867725282311292,76.74362812383413,3.3036742176298457,0.9925651301494067,1005.9813816955266,9.39966977520591
2020-02-14,25.78221701444886,32.613142145480275,24.119753686809283,0.023312458050899425,72.8633891605039,1.7963515268476833,0.26786056998660335,1007.651351017552,8.399936465612374
2020-02-15,26.920233687407936,32.44553828846566,22.73273515906807,0.02266768356338336,75.29132017379031,2.116458101749007,5.370295722220479,1008.4971530470738,6.629593541482386
2020-02-16,27.30904184356032,34.40338895808481,24.278206358857265,0.01850642691457147,77.32101201759629,1.8383429213755633,0.9506367097609234,1007.7651122359698,5.873237187935878
2020-02-17,29.585683339328373,35.358555743015295,24.743140094583417,0.018768106277742124,86.61248207277029,2.194454941880591,1.9997767637603738,1011.0965445656602,8.636746333297866
2020-02-18,28.51542743435269,35.51223085942192,21.900414897111897,0.020335544335535794,80.34608582704375,1.9115152369769817,0.2651372527973084,1010.176476953726,7.9350797692822175
2020-02-19,25.3554397669559,31.988097552159058,21.995695155444466,0.015002410046851345,93.30695651470931,0.6439026757384276,1.0261270671387477,1006.3858260241087,5.575854180176678
2020-02-20,28.48612595409219,32.62340062725985,22.831549929313596,0.017412443360380277,66.25641181516326,3.146144558023096,6.298258046999709,999.1222561150621,7.37370479475961
2020-02-21,27.422376579375523,29.969811254002288,23.369135201827035,0.017082318086082144,80.09204967896085,1.8331814567473095,6.5266614259647895,1005.0356564731065,8.088658532002722
2020-02-22,26.98461699954106,31.54943388030686,22.37051958347954,0.017504829467497634,82.52674366495154,2.266830945522046,0.928156120560752,1007.2538067334372,9.96135940295354
2020-02-23,28.917514433261303,34.736732939575425,24.622643214640572,0.023059058425334414,92.60590958222822,0.9175634082739611,1.6373735463093355,1008.7646028159614,5.456606335000174
2020-02-24,29.546499283743927,35.90804908238682,23.50888023382214,0.01779673856546443,66.47475570864283,0.5101635439479174,0.5765828762258567,1004.3516627034473,7.0909720894760175
2020-02-25,29.396920178674296,30.77817203061614,23.04733645788889,0.01691521322050148,82.20498754805648,1.235870280930929,0.30826995003623453,1007.5459676675179,9.935936736262313
2020-02-26,26.741173715166042,31.93356433352479,21.276908571357765,0.020042634607930314,90.6088978558387,2.613758096400051,19.40004700753137,1004.345063057572,8.890543590629473
2020-02-27,27.536181436223178,32.95246963747393,21.421021020286993,0.02365645036372732,72.2578318435771,0.7975835903386358,4.263735773657988,1009.3709032422584,6.739749930822721
2020-02-28,28.496895147105345,33.50429008587529,23.337211100338166,0.017413497038374998,91.28877045571812,3.2266623211594037,3.124387343383576,1004.6345433581869,10.072010732135855
2020-02-29,29.46331769068354,31.542713664141036,20.440885248614197,0.015785362427927985,65.57130227822876,1.1450677080685536,5.8011731850244805,1005.7554767181476,7.959761483376154
2020-03-01,27.281238643232065,33.763309880035365,24.215164891572886,0.018564047358496646,86.9736388740119,1.1137808428753275,7.332255312462295,1003.4565793450543,7.990111347862763
2020-03-02,27.721511535004275,32.14708917527235,22.810215386753217,0.02247651824564978,92.99339663505958,1.0445238848644864,6.574353181188173,1009.2324965221511,10.859524035202305
2020-03-03,26.34049753899096,32.973985912419096,26.89171156351368,0.020506905446947946,84.71592984920187,0.5419451389140942,0.06671101232363534,1005.667761150238,10.682699019418271
2020-03-04,26.205690063878993,33.98331164640666,25.769499500739332,0.023167933695743475,78.17087731941344,2.815416405434704,0.8271516390291171,1014.5339213333772,7.151196100219064
2020-03-05,29.218788733591296,33.01156008565969,22.78226111690298,0.02459592147609234,66.34643049418155,3.1251035937357754,4.255745652001415,1012.0292513334645,5.843474771978494
2020-03-06,30.034360042856235,32.21450539705218,22.872395596962424,0.022926624767516172,92.60341439967885,2.3424881078485966,1.8848772975602408,1009.6507406590817,6.954000393668564
2020-03-07,27.8919848176295,32.8027023529335,24.194697816802435,0.021038030788437537,79.10888668074725,1.0645999450395869,16.178254084786335,1006.012572513281,5.182899561868329
2020-03-08,29.505299346838036,32.840946673430395,25.043807131901644,0.019933415880523806,65.86990233007845,1.3558339908226391,4.379335256070051,1011.9026015265815,5.124607320262347
2020-03-09,28.542454037571453,32.33398014621217,21.03436513107678,0.015400690863482665,85.69463213986286,1.9277800920948898,12.544477248131065,1013.4535044467432,7.373132817508515
2020-03-10,27.032320368092314,32.534167087199215,20.856349441574377,0.024843219788140414,79.45511760728775,3.3630378548699023,0.8998131598440863,1010.7134420610081,10.646118936183406
2020-03-11,28.54209340826262,35.87756490690849,22.253558233334743,0.018834811225750425,68.73035952327233,1.2420541154532283,7.979137893646136,1018.0185092773346,10.228144047393247
2020-03-12,30.307054849698954,34.00965500629423,23.699285099808638,0.01652228213916867,71.42815427930779,2.694937711759664,1.5506125835760514,1012.298186590374,8.068657003505738
2020-03-13,27.946260941335073,32.46813542754751,23.596248308609116,0.02166708855396457,66.9347204136754,1.818344669878761,18.250285447177973,1014.5680360878401,8.391358287024984
2020-03-14,30.34696548372101,34.25451792811933,24.28372574598062,0.017842882890954592,82.2288061912572,1.3935420450800655,0.686422339792606,1010.6678270776799,5.035600980476339
2020-03-15,24.070382343865383,32.399124918439185,21.56036296596163,0.020857782709310477,83.66088437756028,1.8677478110663412,2.905490895578164,1013.3783222662848,6.293006935002593
2020-03-16,29.232853756562836,35.111624347655955,20.220627364437348,0.020867679078445913,80.17226895066334,0.7136201526236976,6.2971428933770675,1006.0160938366541,5.1486447616063025
2020-03-17,28.130570602357256,33.66535594595657,24.029617034362573,0.01945729820902869,89.51306399007845,2.8960621127910873,2.267062513171546,1007.708008183936,9.527237196172326
2020-03-18,27.5514889743012,32.80685614079239,22.006164472441718,0.02336118615545043,90.83026463924041,1.2299057839489014,2.5250792399862716,1011.7468177674119,5.873874776158987
2020-03-19,28.137641164803252,33.8058904664585,20.577814562733636,0.01764967061555443,83.4687319004938,2.6762363695789113,17.17776170674238,1011.7104974077869,10.214282614860902
2020-03-20,25.01864662809866,30.172422926276703,23.174076495151258,0.01948632591617734,65.38269439122291,0.7050451143445842,2.2156851816200462,1012.5380591147162,8.85994588205473
2020-03-21,27.670492168243733,30.97181855596235,23.951810825862413,0.020376921285909715,85.85688967243206,3.3652956684970583,3.7060926260986915,1015.5019644613936,6.37651205909428
2020-03-22,28.53566885726762,30.8509349884817,22.853531441454468,0.021636247207672998,77.53997650761055,1.0790449562170958,0.2243333541510734,1002.8751441409229,5.946321902499498
2020-03-23,30.216841067112274,33.25729757057467,22.450581936581013,0.022839718505055895,81.96672449679161,3.1482262286212412,7.3859630090807915,1005.1277372619485,8.76574820553832
2020-03-24,27.22259467258953,36.11852699907317,22.80876532142491,0.01894807282878256,84.47241806056653,2.9284196288463034,4.178406517020302,1011.1478632053712,10.40502188169394
2020-03-25,26.787259595660217,37.01634026314674,22.55530068511906,0.02146046944096596,75.5070984298123,3.403579772244248,2.07019336848495,1006.3781818409827,9.31016131348629
2020-03-26,27.247364434623194,34.14849198259336,21.3823434656718,0.01650610953068519,92.51295515515383,1.9336719828372488,0.0652067739056529,1026.8888412064468,7.091279909620265
2020-03-27,29.373103176553112,33.901520054900026,22.142383187611482,0.02432648100542479,69.01924600249343,2.6821918815378547,3.582706878432794,1012.5785980958507,8.524301571611883
2020-03-28,28.493126664489527,29.75809607852507,23.62553588601658,0.018830588064210035,85.14535421843112,1.6121319711133522,0.050954485174087946,1009.6083457553492,6.8645701722345285
2020-03-29,27.205359694349443,32.02318716047876,23.3860142496518,0.022295214219764384,65.13078739869741,1.0531047140590815,0.004817355335935181,1007.4226536345807,10.994897400671952
2020-03-30,28.769901149670034,31.58198924656517,23.201671767160185,0.015203410818821777,92.73953316215542,1.8292277988003465,3.8294777264172715,1007.5991885840348,9.493035130771107
2020-03-31,28.14561632402206,31.882474323147992,21.805821821775943,0.01705187142904807,68.37512399714275,0.9972470461653646,0.8380330795613287,1010.1507033065759,8.686289838540521
2020-04-01,29.452967485799334,32.69734112654738,22.7821962054372,0.01987082544323578,67.84652690442724,3.446133868359152,0.8522162360139013,1010.5599096631063,7.539554856594975
2020-04-02,26.94692035918397,32.15023696014517,20.387521944268574,0.023782524677323467,74.99022899156734,0.7887394734221491,4.236853663614897,1007.7165042765324,8.708913741557344
2020-04-03,27.508506780103346,29.437260341323583,23.21417199666247,0.020272551499506773,76.20698858117242,2.2676351703578614,0.22077065533921003,1008.6342387674005,7.049696374804009
2020-04-04,27.411837770301762,34.34623846101156,24.71462924937628,0.02429870482293879,71.42900216968636,2.379391565762168,1.5040459920502054,1016.7214228761729,5.173189036748185
2020-04-05,25.80472757780182,31.06906255366835,21.231041441549472,0.019837968965827964,82.55364982781374,2.1142386286221626,0.6474032092931912,1016.9225248132552,7.370531134139797
2020-04-06,28.444180415596865,33.43064435540007,22.296886792018693,0.019904490967359502,78.28742294125891,2.4865576571355006,3.4716823359447946,1011.2601698996743,10.582884917479202
2020-04-07,28.391582908269832,36.73334880554995,23.394928134452154,0.01619746788500532,66.02526767123263,0.8485423250356728,4.3360592650718575,1003.2937013638164,8.757806568643195
2020-04-08,28.00767018496369,31.34510773514444,24.50341116131298,0.0230265624415222,74.58956186765901,2.165055572615873,5.108122184849715,1012.6925157831952,5.50373421842541
2020-04-09,27.648119299937278,28.445482459056606,22.46213046043982,0.017469654124670626,89.31298740719512,1.3616377133820845,1.178725868214517,1017.7714122080552,10.309961680370154
2020-04-10,25.87694388692438,32.4851924006158,22.169299604880923,0.02399612489372315,85.69104604585606,3.32052818990317,0.373946281565699,1016.8489055098119,6.613249096049089
2020-04-11,27.36903201585196,34.98172734299743,20.6372922291007,0.024108242203303962,86.74612560739641,2.7862149603191773,0.3278072955886246,1013.6721292640483,6.462616958496365
2020-04-12,27.485928225209847,36.52502541759707,23.12412575516973,0.024433101118741498,85.9435077225057,3.417543446479228,2.221559756854359,1017.112114776429,6.782545812681925
2020-04-13,26.79658409616757,30.78681072998565,25.450491248172494,0.0202023048910309,74.329190641491,0.6126682092205686,11.663576247169154,1010.2669213623951,8.463213416755744
2020-04-14,27.758071432500987,33.89405860182574,23.332830154357612,0.021770937847836444,67.98991766230327,1.355399525542126,0.9822163797395116,1013.1405148491685,8.26812856060386
2020-04-15,28.606076285221807,32.162441177795905,22.973265224979546,0.022785158800616635,73.17401552099288,1.086267759915047,1.186846069029247,1006.5961221683741,7.948482527737291
2020-04-16,30.829278851815793,32.809292962252556,23.386498772920383,0.016310146186504657,89.95355900555478,0.5334637619354915,0.4253942460392275,1011.4613272807785,9.305221181075762
2020-04-17,28.26186671924776,37.75981802463066,22.986689595261677,0.02100957194997497,94.41412393349214,1.2269771907389644,3.721257154569485,1016.6476712198527,6.899226388009754
2020-04-18,28.386325586084148,30.294653408888724,22.024382753287846,0.015342979013033116,79.81541044224684,2.5363279505612866,4.5561483726547545,1007.0528829425656,9.692387129434586
2020-04-19,27.88833112635075,33.45673139069023,23.987935898813248,0.019975660833887257,65.29101064769127,1.1932667664037058,4.119307286152332,1005.6927828526785,6.051930070271595
2020-04-20,25.12184317705144,33.84184770917778,23.270913827734105,0.016548426816202274,69.20134436402687,2.0270103364478547,7.896875141731306,1010.4874446951185,9.695724734462056
2020-04-21,27.960229186826176,34.95441538489082,23.02113590232039,0.016829229259620847,74.66241725948797,3.163454344894996,2.6654433188544226,1008.86668898138,8.982860631501698
2020-04-22,28.09034531491154,33.17636967624761,21.8295607672661,0.018650475666926014,82.3575604577885,2.5812737610472256,0.5775930817415902,1013.2457386053521,9.09924985728552
2020-04-23,31.694863168727927,33.554490971107384,24.56420951832171,0.01932437166716503,67.25280937415943,1.683887209718096,1.3666112626556244,1007.7337023702648,7.88932038276356
2020-04-24,27.711458552828315,32.29503257864078,23.79764329439973,0.021231724245321874,93.30071896129644,1.617406816736325,4.3439292161314835,1018.5921980780136,9.002009196085188
2020-04-25,28.45232101350042,33.48442849424119,22.33649499515924,0.015744284184385157,75.95251019853202,1.867207442025454,3.7985832530321275,1003.5516195101948,5.478782279356745
2020-04-26,27.947932345442133,32.38225390410466,24.202189824418326,0.020036917612374448,92.37752653774469,1.0311243231797191,3.028636735136226,1016.2686739310986,10.109306702296204
2020-04-27,26.246982943570703,34.11882940174089,22.402914993937753,0.01682625130253101,88.41565408271066,2.4020023022479644,4.5949650700778495,1006.1757538584595,5.333283400925876
2020-04-28,29.714234221772532,32.334701395121456,22.061595808986755,0.02073975175031742,87.66311817546743,1.5924584573138165,4.057718990364635,1001.0200863270799,5.892449059228985
2020-04-29,29.12789954903016,33.67878070902393,22.088356259023655,0.021374046122611835,83.20158739346695,3.057096047786131,8.525462732541884,1011.1893757817444,8.460738250983418
2020-04-30,29.18654792056457,32.94732693536704,20.87471773629429,0.02056709256552854,83.80351451155533,2.7696579801734487,3.5277154602625034,1008.7269600699306,9.436468732740149
2020-05-01,26.63591881780789,35.0268904513899,23.565850856501847,0.022382955104783078,84.14009705648745,2.3315394922764803,6.0311615823412525,1004.4519531604849,5.457509386077521
2020-05-02,30.10419146640415,32.90749129754072,20.80262614599398,0.018356092442409013,83.86164161076746,1.5926066679485482,1.14383905772556,1001.5931155414237,10.52458888473392
2020-05-03,25.89722340581158,29.808541557227613,21.525867402481087,0.02265106591633131,81.61184694195083,1.1297954950204532,4.535083708587909,1009.9581960636427,10.841645892804191
2020-05-04,28.880285640700407,35.271458701285184,20.50929438910576,0.019327670817081935,94.59242055448667,2.8284555923168684,9.299082258052849,1014.8791844581191,8.635701038046266
2020-05-05,31.28568343871497,31.369681858447287,22.896716368650928,0.01984184498322597,86.96871702277087,1.9592272969732596,1.9492979911474455,1012.9247674654322,7.887460732261019
2020-05-06,26.514195512303967,31.823220590432125,22.819615447673755,0.021481021272610715,88.30839165177564,1.1742501145320725,6.040256498186857,1010.2835332441963,9.448369833678498
2020-05-07,27.150553405595844,31.927809670721714,22.60796454417636,0.01518358383999224,91.17388445251022,1.0855238451200186,5.1608731888341755,1012.3942378660887,6.970144113963233
2020-05-08,28.14947704763146,35.47398856770747,21.748906766395308,0.021539942214202485,71.46919288177547,0.9962027135040771,0.24548593930200976,1009.8639293381107,7.959586604630639
2020-05-09,27.244786518825702,29.15578641483835,21.59331949587603,0.021185851490721153,67.51412477285183,2.831483588616785,3.4843929799291398,1002.8513787848482,10.496906160886407
2020-05-10,25.674004853400803,38.64794736058799,23.55724383625589,0.018098471167532798,79.48683309795796,1.1869615559009352,0.5579189351226921,1002.8955300738828,10.7339325514492
2020-05-11,28.102844462209042,34.90090225631889,22.339337681949814,0.015857942848994895,80.4224208685782,2.0799267905755925,13.683866719079393,1008.9841573550766,10.56241469630711
2020-05-12,26.406544429410843,33.40183004543249,23.379629985843373,0.01590935449913041,89.87545339849753,1.8546390829191695,6.672666762382291,1009.1967335681696,6.574688401783041
2020-05-13,28.710388645952772,32.90119079889068,21.937701576650934,0.024232237469852286,78.31350737847006,2.2388326976848516,0.4648941148908577,1014.2549133925338,6.394814241300581
2020-05-14,26.620863648649294,33.513997334743785,23.217275291325297,0.02189279321225837,82.12559076632938,3.1314647011135825,0.5193050496651,1013.7865211188737,6.785987035575886
2020-05-15,30.324901607526307,33.93802037108281,24.563933644779276,0.016271026137707402,80.81212815540376,3.103242170245192,3.6102797253362735,1013.0256650787948,7.6478666743307615
2020-05-16,26.825120061495646,34.1613880547101,23.70339896047134,0.018567231693089062,66.14608351272173,1.853228215474579,1.691803431695792,1008.598586434614,6.8850044767517815
2020-05-17,27.516907725691485,34.000088038806204,22.505103418140223,0.020924829939015965,83.45644689790743,0.5460987522041699,0.14211850814685065,1003.0967391494493,7.245276774434348
2020-05-18,29.220275826054504,33.161245226259446,23.308638764427112,0.02335571705090649,89.84129857322756,1.7793314171429095,3.1204146682218976,1012.0603556853301,8.723821712724558
2020-05-19,26.153703525349066,32.64479084344681,22.711201790563745,0.015436609287130084,69.72501644227411,2.318580612272421,1.9630796936280586,1012.6258465663109,9.575154062563856
2020-05-20,28.341189901906194,32.72770808942368,23.009456221633673,0.017366331314700088,82.82995201779786,2.1732942772941852,0.42622933677908464,998.0573426876116,9.413349189607501
2020-05-21,29.960714131423643,32.64916509536518,22.609266737421795,0.023897489902953803,82.80831633339243,2.4540083174006164,6.4763450791142825,1005.8283090670867,9.886541402474911
2020-05-22,25.58877514815816,35.04078617436072,22.80279775293753,0.015091655501838164,69.92554892169076,0.9622271974192504,9.86403020591343,1006.5447281130305,5.193106419292413
2020-05-23,28.276950787798455,34.06840210010555,23.25451202368901,0.017013991027938873,68.70390721192209,2.4396052963421977,5.652096707432452,1010.5917510056172,5.286402738072536
2020-05-24,28.389824191372636,27.707300457604298,21.80796956050166,0.02459024175972966,94.40155828929454,1.0479548562313168,6.913388303103494,1005.9831978361715,9.736297764131777
2020-05-25,29.172734307665966,34.18062139775357,21.780945407612027,0.021134018465221713,76.81157508959113,2.751571942090247,0.9758887121285388,1009.8093271558768,8.19847293394779
2020-05-26,26.144573933682878,33.350525150493795,21.333748935402546,0.017616713666375065,71.82265186170588,1.51726283978804,1.2237803951651307,1008.947325298235,8.468844042572723
2020-05-27,26.019315080373584,32.966324238397384,21.079674674595548,0.015669910943958476,70.13973633363125,2.6296863001443604,0.9354407813522136,1009.2042526423114,5.315521161286263
2020-05-28,28.782912348425345,32.300666784440004,21.539260769335424,0.01528191340447222,85.02805140749706,0.6435967967183213,5.793758887910623,1006.4180285314962,6.531882807027626
2020-05-29,28.44547700984978,35.023402895974826,23.191355008164955,0.017447450796369272,83.28335891981837,1.7235800767727403,11.81967277842963,1006.8050747296666,8.830125829312866
2020-05-30,28.375739275518814,34.70554763182115,21.92865498140974,0.023814858195889105,84.30656368962252,2.6151035667899984,5.046933222015002,1004.5986647010965,10.155091340664057
2020-05-31,28.519672314245465,31.608820197917503,23.616337357077317,0.019159136542975096,67.64018082534356,1.1806115489944824,8.530247570314094,1011.9003372028692,10.501900383088415
2020-06-01,26.979962917632264,33.73269411682416,23.041656498503073,0.02220333369165993,91.80603750495311,2.885861134391668,4.072176542658829,1012.8555131429569,8.00251697501049
2020-06-02,28.348380545741506,31.251017877825685,20.637794943874336,0.02418285035379958,76.67799190427145,2.392339199314796,1.9618697311308855,1006.1469102493733,8.272845396429187
2020-06-03,28.439608709948022,30.516687303379925,23.785970701066027,0.019080404616028168,74.40108219291074,2.262685316449395,2.218842655513416,1017.6032004800852,9.998297786413946
2020-06-04,26.928472872960448,31.871908995738064,23.972958374710053,0.01691277371037397,78.87084341743218,1.5606465626130115,0.3132363843794254,1008.4269927627897,8.225747604484127
2020-06-05,30.798661766717135,34.55230825028897,21.807364790198175,0.020171179308569195,76.70198197242885,1.9473544111433527,0.12785040061434974,1017.6509281189828,8.101151153223904
2020-06-06,28.71074938136768,34.715625081676954,23.50422985147399,0.024080836870598546,90.90731009417438,2.292047902933559,4.756016309743089,1006.7893641308419,10.430504226565722
2020-06-07,26.213044754196027,33.923553756175124,21.97220211510896,0.023043744141377005,92.87782925593676,1.9173863417446713,2.3080674939311008,999.8671111170029,9.739596326335281
2020-06-08,28.984830412950746,34.30517241632639,23.117204452098,0.015658298433631538,74.10359649348818,2.59493997182168,3.21376889782418,1012.0109891245618,10.454435158167767
2020-06-09,26.537977494659017,33.92912091680692,21.48260191165404,0.02192572800077582,90.91807422379864,1.8010907993208787,3.262717129404279,1011.2427255255949,6.309482328686923
2020-06-10,29.18062690561368,31.845333128598686,20.84827225695851,0.02071897522458954,88.44569388599201,1.1068195452260912,1.29946395642494,1010.1719689765379,8.14625291993214
2020-06-11,29.737893368511106,33.77746058041309,22.540619372464437,0.024074631763464256,92.92423017034285,1.1418013484031417,2.584233934771996,1006.78883760778,10.054832771560147
2020-06-12,26.768976522472435,34.44073714540983,22.851525264470197,0.016224814168502973,72.37250936557663,0.5174113065288233,2.5452547305982605,1009.8271388725709,5.666886964802654
2020-06-13,29.445064193866482,34.357724393664434,22.522784367662474,0.020340361132046566,82.30877450362937,1.4028731466760174,1.9668852565543031,1007.4437027106524,9.767972925763772
2020-06-14,28.619171390404748,35.140044068654355,21.57916333013293,0.023794626935118926,73.23633754221333,2.746752921435559,6.87423045998184,1008.4882521683412,6.097840300489217
2020-06-15,29.233090239991736,34.27494692496192,22.520121125442635,0.01910023786741743,89.72283471453123,2.8824881265128286,2.3998224550927825,1014.2081612788254,9.848712529911927
2020-06-16,30.84518947398092,33.63260677357485,23.32315370309688,0.01981994917732867,65.15972571713193,1.10740262628725,3.7017752199974416,1010.9210861476505,8.672005625341209
